Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,Rolling_Volatility
2019-01-31,84.55035400390625,84.7954299867891,83.92133478890061,84.47683494856608,17520600,-0.008715856633460972,83.33194923400879,83.52960453605668,66.01416761646445,1.0406735481905116,0.9481765536510516,0.011179888313030484
2019-02-01,84.86079406738281,85.65319949683608,84.56670532588383,84.95882572539658,13000800,0.0036716589437606473,83.60847282409668,83.65638449142108,70.65537143740119,1.0176774112965035,0.9620767251801421,0.010462362858159484
2019-02-04,85.16305541992188,85.16305541992188,84.15008652982317,84.78727673863594,9871500,0.00356184921271252,83.7538833618164,83.79987696080211,68.49142248935638,1.012175048276731,0.9720963897994599,0.006906091980773984
2019-02-05,84.78726959228516,85.40812425503567,84.37881372541754,85.38361166768841,12763000,-0.004412545155687453,83.87764511108398,83.89391435427669,62.168252648269714,0.9663521046944794,0.9709475327784639,0.007040727243657294
2019-02-06,84.74642944335938,85.46531582514835,84.52586599692843,84.72192308626066,8745000,-0.0004816778405787314,84.00712585449219,83.97510626752266,57.8480780711554,0.9161804748545279,0.9599941211936767,0.00701206902489136
2019-02-07,83.63543701171875,84.55038057176642,82.86754407364072,84.34615259937085,13177500,-0.013109607554418146,84.08800010681152,83.94275681458896,46.945836643621426,0.7778052378421592,0.9235563445233732,0.007721118604031657
2019-02-08,82.80218505859375,83.60275517599402,81.74019716770779,83.39036258385104,12892600,-0.00996290547281109,84.12761993408203,83.83413093306561,30.28087344331388,0.5940574719809888,0.8576565700148964,0.008101052859458717
2019-02-11,82.41007232666016,83.3331867859927,82.32021151676861,83.12895880579252,10978500,-0.004735536044805144,84.16724014282227,83.69850630388413,35.32775282573064,0.4120460133089523,0.7685344586737075,0.008099482395708268
2019-02-12,83.81513977050781,84.07655126706818,83.23513320728142,83.28414591521721,12852300,0.017049705262703663,84.23504257202148,83.70961425308639,49.52818863643873,0.3768339142767161,0.6901943497943093,0.008650021832775023
2019-02-13,84.21543884277344,84.83629358811957,84.06022983084397,84.06022983084397,10754100,0.004775975717056236,84.29263496398926,83.75778802353278,51.96408094470427,0.3768843733435716,0.6275323545041618,0.008567769305893626
2019-02-14,83.66809844970703,84.22359867911955,82.7940031420696,83.70894652949666,11518500,-0.006499288023521066,84.28936729431152,83.74924615935889,44.56884028793832,0.32896644668873876,0.5678191729410772,0.008529843409077583
2019-02-15,86.22504425048828,86.34757603625552,84.68108142439608,84.87713851416616,14716900,0.030560582207067144,84.39679183959962,83.98503645375217,57.216946293149725,0.4916478905777524,0.5525849164684122,0.010917849593673229
2019-02-19,85.92278289794922,86.0779981335041,84.80361149442557,85.7022194554881,12764900,-0.003505493736378651,84.42089004516602,84.16958373415189,54.33474344267092,0.5893900205950473,0.5599459372937393,0.010377990765047368
2019-02-20,86.33940887451172,86.42926966980174,85.67770608805405,85.94728847392413,10030300,0.004848841745004107,84.53321533203125,84.37623374751948,55.36910096205452,0.6924870377350061,0.5864541573819927,0.009695396407276208
2019-02-21,86.15968322753906,86.58447459501267,85.7430564901312,86.14334150232352,8400100,-0.0020816177608289355,84.64717407226563,84.54608607894993,58.77119010551807,0.7510323751917412,0.6193698009439425,0.00968652531983588
2019-02-22,85.77572631835938,86.66615705709195,85.59600475172378,86.3475620007985,10647300,-0.004456340770957801,84.73948440551757,84.66319467317939,54.94693437088519,0.7577134146299329,0.6470385236811406,0.009773652681003758
2019-02-25,86.67434692382812,87.63013230228074,86.33941630282922,86.38842901991617,11230700,0.010476397508235591,84.85017623901368,84.85473298276499,57.67634179422592,0.825997771154448,0.6828303731758021,0.009932461078674766
2019-02-26,86.01264953613281,86.15969391860844,84.90981978383705,85.3672884259644,15465400,-0.007634293319531249,84.90776901245117,84.9650107497524,56.04842870323297,0.817298854072277,0.7097240693550971,0.01009370028220156
2019-02-27,85.90643310546875,86.08614843522575,85.37543928028036,85.92276859634072,9968800,-0.001234893137659232,84.94820556640624,85.05467002172539,55.689017536560065,0.79269641056095,0.7263185375962677,0.01009040746062707
2019-02-28,85.2529067993164,85.94728050830447,85.10586244179196,85.78390065885142,15156900,-0.0076074198698250495,84.9461627960205,85.0735497148293,58.30523852317538,0.7122542618996306,0.7235056824569404,0.01024050166039213
2019-03-01,85.31010437011719,86.51913664512591,85.12221190312358,85.85743381140303,13813300,0.000670916370457908,84.98415031433106,85.09607872961863,63.99259671687891,0.6456756979479366,0.7079396855551396,0.010031769523238953
2019-03-04,85.11404418945312,86.52729814233726,84.36248058124141,85.71038632551185,12466300,-0.0022982058469118716,84.99681282043457,85.09778972579333,65.42387309091954,0.5705147494091989,0.6804546983259515,0.010021075344854462
2019-03-05,85.04869842529297,85.40814165578155,84.35432455665718,85.06503392097737,10856600,-0.0007677436171955598,84.99109497070313,85.09311436384093,58.305875680790535,0.4999136062688194,0.6443464799145251,0.009991263515958195
2019-03-06,84.73009490966797,85.42446870968463,84.59122139617315,84.84446206578636,9070800,-0.003746130411447335,84.98823623657226,85.05854108249112,53.503862939158054,0.41348663411446296,0.5981745107545127,0.00997694531588879
2019-03-07,84.1174087524414,84.52586465102952,83.45571219114224,84.34614305844397,12705700,-0.007231033529228936,84.95678520202637,84.9689094320102,53.03200044482245,0.2921858469883887,0.536976778001288,0.010107849473111278
2019-03-08,84.15009307861328,84.32981468637612,83.31683948490249,83.31683948490249,10582400,0.0003885560273031441,84.98251800537109,84.89092692216288,28.762919442648453,0.19642716119120962,0.4688668546392723,0.009649490505780954
2019-03-11,85.2447509765625,85.40813708738304,84.68108603372453,84.94249757849451,9763200,0.01300839794587727,85.10464630126953,84.92462445115332,44.02889105385158,0.20648720080257021,0.41639092387193194,0.00972412224141541
2019-03-12,84.99150848388672,85.60419236318302,84.75460330265369,85.44080625584503,10219100,-0.0029707693409228852,85.23371810913086,84.9309943590327,37.77796225579723,0.19181418739799483,0.37147557657714453,0.0096724403636713
2019-03-13,85.27742767333984,85.75940890661239,84.91798446429203,85.11404779606873,13022200,0.0033640912433896553,85.30683250427246,84.96398800801433,42.151330498086686,0.2009406884488243,0.3373685989514805,0.008980306976716241
