Date,Close,High,Low,Open,Volume
2019-01-02,80.4739761352539,80.85483272520688,77.7431644012544,77.7512632606278,15670900
2019-01-03,79.3302993774414,80.78440127390509,78.9871979432843,80.58017333940082,16286400
2019-01-04,82.25484466552734,82.45090173699191,80.28608439078691,80.96412262725666,16935200
2019-01-07,82.31202697753906,82.89203355312574,81.4542671751332,82.04244461306386,15430700
2019-01-08,82.15680694580078,83.17794654005233,81.32355977920976,83.02273132731283,13578800
2019-01-09,82.0179443359375,82.90837518861478,81.6339948003639,82.3528749263568,14230300
2019-01-10,82.00978088378906,82.28753415628833,81.09483735958474,81.70752125276927,14376100
2019-01-11,81.6176528930664,81.83004545272244,80.83341215765003,81.60131116845174,15439900
2019-01-14,82.4590835571289,82.80218503592079,80.59652554935268,80.76807628874862,21258500
2019-01-15,83.0635986328125,83.7089597536816,80.54750859430735,80.78441378292078,26504900
2019-01-16,83.73346710205078,84.50953088949163,83.16163128315154,83.5292391335092,18533000
2019-01-17,84.07656860351562,84.55037898639948,83.25965672925089,83.41487197977496,14247600
2019-01-18,85.44081115722656,85.69405807999246,84.0030507254304,84.77094366007017,16428700
2019-01-22,84.09290313720703,84.62389082401954,83.43120033753102,84.20727029121673,17083700
2019-01-23,83.88050842285156,84.71375576172696,83.30050176129798,84.50136316963764,12146700
2019-01-24,83.92951202392578,84.21542989187292,83.2759863589812,83.43119535441417,11296800
2019-01-25,84.46052551269531,85.21208300644281,83.92953150182502,84.55855718983159,14369400
2019-01-28,84.86080169677734,85.15489046471632,83.80698465041979,84.05206070121658,12283100
2019-01-29,85.09769439697266,85.86559342641743,84.73825746976736,84.86078924464306,9743300
2019-01-30,85.29375457763672,85.97178655976712,84.77909621184239,85.0731849258558,12526300
2019-01-31,84.55036163330078,84.79543763829804,83.92134236153564,84.47684257132663,17520600
2019-02-01,84.86080169677734,85.65320719747166,84.56671292883836,84.95883336360463,13000800
2019-02-04,85.16304016113281,85.16304016113281,84.15007145252922,84.78726154717569,9871500
2019-02-05,84.7872543334961,85.40810888451415,84.37879854013647,85.38359630157831,12763000
2019-02-06,84.7464370727539,85.46532351926145,84.52587360646649,84.72193071344898,8745000
2019-02-07,83.63543701171875,84.55038057176642,82.86754407364072,84.34615259937085,13177500
2019-02-08,82.80217742919922,83.60274747283495,81.74018963616484,83.39035490026181,12892600
2019-02-11,82.4100570678711,83.33317135628268,82.32019627461789,83.1289434138967,10978500
2019-02-12,83.81514739990234,84.07655892025807,83.23514078388001,83.28415349627726,12852300
2019-02-13,84.21543884277344,84.83629358811957,84.06022983084397,84.06022983084397,10754100
2019-02-14,83.66810607910156,84.22360635916814,82.7940106917585,83.70895416261598,11518500
2019-02-15,86.22504425048828,86.34757603625552,84.68108142439608,84.87713851416616,14716900
2019-02-19,85.92278289794922,86.0779981335041,84.80361149442557,85.7022194554881,12764900
2019-02-20,86.33940887451172,86.42926966980174,85.67770608805405,85.94728847392413,10030300
2019-02-21,86.15970611572266,86.58449759604142,85.74307926763855,86.14336438616596,8400100
2019-02-22,85.77572631835938,86.66615705709195,85.59600475172378,86.3475620007985,10647300
2019-02-25,86.67434692382812,87.63013230228074,86.33941630282922,86.38842901991617,11230700
2019-02-26,86.01264953613281,86.15969391860844,84.90981978383705,85.3672884259644,15465400
2019-02-27,85.90644073486328,86.08615608058089,85.37544686251705,85.92277622718602,9968800
2019-02-28,85.25291442871094,85.94728819983942,85.1058700580273,85.78390833576529,15156900
2019-03-01,85.31008911132812,86.51912117008617,85.12219667794146,85.85741845471719,13813300
2019-03-04,85.1140365600586,86.52729038626244,84.36247301921502,85.7103786426628,12466300
2019-03-05,85.04867553710938,85.40811867086511,84.35430185534248,85.06501102839759,10856600
2019-03-06,84.73011779785156,85.42449178543978,84.59124424684278,84.84448498486401,9070800
2019-03-07,84.11741638183594,84.52587231747073,83.45571976052132,84.34615070858455,12705700
2019-03-08,84.15009307861328,84.32981468637612,83.31683948490249,83.31683948490249,10582400
2019-03-11,85.24474334716797,85.40812944336547,84.68107845477793,84.94248997615162,9763200
2019-03-12,84.99150848388672,85.60419236318302,84.75460330265369,85.44080625584503,10219100
2019-03-13,85.27742004394531,85.75940123409713,84.91797686705529,85.11404018129107,13022200
2019-03-14,86.05348205566406,86.48645052505167,85.33460194850007,85.36727916689964,10926500
2019-03-15,87.04196166992188,87.24618963608073,85.96363825790483,86.11068264284091,24811700
2019-03-18,87.56478881835938,88.05493471332258,87.00111761125292,87.04196569939286,12935500
2019-03-19,87.24618530273438,88.55324297472349,87.04195734671912,88.38985687038573,12889300
2019-03-20,85.38360595703125,87.12363182233709,85.29375140626863,86.94391025572884,14920700
2019-03-21,84.03571319580078,84.5421944873306,83.55373202679758,84.5421944873306,19751000
2019-03-22,81.4951171875,83.58640925415828,81.2990538818443,83.17795338285521,31115200
2019-03-25,80.81707763671875,82.15681237429618,80.13086854311902,81.3562361371868,21032300
2019-03-26,81.62580108642578,82.01792137517549,80.72719962236084,81.54411117742724,15987100
2019-03-27,81.34807586669922,82.05878512051805,80.93961998012115,81.59314565912074,12753200
2019-03-28,82.27120208740234,82.34472740413851,81.47879649531653,81.6911953483344,12454100
2019-03-29,82.69597625732422,83.31682467784042,82.17314702195728,82.94921689641525,14523400
2019-04-01,85.48165130615234,85.51432852645986,83.42303628711798,83.447542644213,17499300
2019-04-02,85.8901138305664,86.13518988548915,85.22841720783514,85.44898067123123,10295400
2019-04-03,86.0616455078125,86.88672806186447,85.60417695469454,86.43742413823676,11499200
2019-04-04,86.89305877685547,87.03300121877672,85.97934761250947,86.06166891254554,11952100
2019-04-05,86.68726348876953,87.34579617272448,86.42385167123417,87.09061774080266,9933700
2019-04-08,86.96713256835938,86.96713256835938,86.3579939844571,86.52262399732828,8056300
2019-04-09,86.3250503540039,86.5966891957009,85.8146873625234,86.49791371880427,9092200
2019-04-10,86.71195983886719,87.02476569877358,85.99581227588841,86.53909641745047,10882300
2019-04-11,87.444580078125,87.85616144551096,86.89305627285053,87.01653193911297,11183800
2019-04-12,91.54395294189453,92.07077673913524,89.6259817186902,90.0869572514521,25834100
2019-04-15,90.49850463867188,91.37105504655916,89.82351151025796,91.30520052665715,15163800
2019-04-16,91.453369140625,91.69208706270507,90.4326492132947,90.46557647291601,11583200
2019-04-17,94.08750915527344,94.3838482612927,91.37930282985133,91.94728088286018,17791900
2019-04-18,93.39602661132812,94.62253711069658,93.28901773562221,94.2768103305093,12501900
2019-04-22,93.51127624511719,93.78292142821267,92.73750762085943,92.87744376479371,7975900
2019-04-23,93.62651824951172,94.14511473945164,92.893903991889,93.01737964569531,9193100
2019-04-24,93.4701156616211,93.96401196514942,92.86097081637831,93.23139775419874,9245700
2019-04-25,93.5195083618164,93.96401694260808,92.60579732578341,93.02561203212541,9311800
2019-04-26,94.22743225097656,94.31798064749037,93.51127846406723,93.79938414377807,7889300
2019-04-29,95.58565521240234,96.44174517606803,94.21096872715316,94.33444438849367,14242200
2019-04-30,95.52801513671875,96.07953253044116,94.87771597746014,95.84081464056912,11389100
2019-05-01,94.79539489746094,96.31001085711301,94.75423426107048,95.2563638799235,10412900
2019-05-02,95.00119018554688,95.30575630096408,94.31796378138495,94.8036266574457,8613300
2019-05-03,95.58565521240234,96.04662431582501,95.21522822838084,95.48687342728334,8185400
2019-05-06,94.73779296875,95.0505988168735,93.61006407909692,93.98871817082737,9387000
2019-05-07,93.19026184082031,93.86525510014403,92.43295355577106,93.86525510014403,15017700
2019-05-08,92.69635009765625,93.56890053066846,92.57287443934268,92.73751074383838,9575800
2019-05-09,92.62224578857422,92.80334255133356,91.02531473927188,91.48628374976347,12205900
2019-05-10,92.61402130126953,92.88566017285042,90.99239005468213,91.98841599776387,13189000
2019-05-13,90.09516143798828,90.918324196783,89.70828021675086,90.61375799537836,13783700
2019-05-14,90.81130981445312,91.96373886321119,90.13631664421717,90.17747729176438,10503600
2019-05-15,90.465576171875,91.2887388189708,89.4036956034935,89.89759193570447,10142000
2019-05-16,91.62623596191406,92.33415636960235,91.0335578270836,91.05825798289558,9672700
2019-05-17,91.1817398071289,91.98844210748169,90.4079710523542,90.5479072198925,9570100
2019-05-20,91.6591567993164,92.0378108522037,90.85246094584463,91.02532434301715,8518200
2019-05-21,91.97196960449219,92.12836624416228,91.55215487646636,91.73325167209448,7967900
2019-05-22,91.22289276123047,92.02136160781174,91.16527162179847,91.70032864808591,7918900
2019-05-23,89.42839050292969,90.37502881398497,88.48998557690484,90.25155315945904,14558000
2019-05-24,90.30919647216797,90.514987186838,89.88115454895735,90.15279351934379,8537300
2019-05-28,89.32960510253906,90.40795240944297,89.26375686566251,89.88935593750041,11665500
2019-05-29,89.08267211914062,89.23084166253786,88.12780033275108,88.44883329673954,9966400
2019-05-30,88.12779998779297,89.8729072387258,87.69975813089493,89.4366319960509,10367800
2019-05-31,87.22232055664062,87.74091080637835,86.30037605465157,86.89305421448502,10952800
2019-06-03,87.6338882446289,87.96315453542363,86.67902290957959,87.09060420301495,11680700
2019-06-04,90.3338623046875,90.46557133569347,88.18540740820269,88.77808548726502,12858600
2019-06-05,90.65489196777344,90.8606826111691,89.42838149160026,90.43264083620822,8340500
2019-06-06,90.85248565673828,91.26406708011353,89.66712914774263,90.67138882561571,8726700
2019-06-07,89.85643768310547,90.56435178267321,89.69180138534225,90.30093998648466,10618900
