Date,Close,High,Low,Open,Volume
2019-02-13,162.64175415039062,164.77303203865117,162.30470240389937,163.94034799052733,14205100
2019-02-14,162.52279663085938,163.43478612823927,160.83759831774523,161.7694179484916,12755200
2019-02-15,161.08543395996094,163.26627988684206,159.45971080072653,163.07793142082744,15504400
2019-02-19,160.8772430419922,162.72105216534464,158.93431350398367,159.1028318222628,14345400
2019-02-20,161.1448974609375,162.2948031818548,159.84630355453947,160.83759846030406,11770700
2019-02-21,158.64683532714844,160.8276962929608,158.20075562994512,160.52038215617063,15607800
2019-02-22,160.480712890625,160.99619041650877,158.91446530787059,159.18211913634306,15858500
2019-02-25,163.18695068359375,164.6243402932276,161.48192235955088,161.6504557921238,18737100
2019-02-26,162.70123291015625,164.79286570447985,162.37410378581643,162.90939636367105,13784100
2019-02-27,161.39273071289062,162.50297623256728,159.0136288490233,161.4819436294445,12697500
2019-02-28,160.04454040527344,162.07669774469517,159.45968011092006,160.95652979459345,11114200
2019-03-01,160.8673553466797,161.70996216778929,160.28249491252492,161.1845770149436,11097800
2019-03-04,165.9130096435547,166.0418828108191,162.40383262643738,162.4732153985315,18894700
2019-03-05,169.76914978027344,170.38376287008228,165.10015952891004,165.91301343665094,28187900
2019-03-06,171.00827026367188,172.0590555174548,169.77907432212362,171.39487465270062,21531700
2019-03-07,167.65771484375,170.24499519282546,166.15094232842895,170.00707896641893,18306500
2019-03-08,168.12362670898438,168.14344171695552,164.52522126142048,164.75321486077115,13184800
2019-03-11,170.57208251953125,172.7826654164058,170.0863426819225,170.1061728107521,18884000
2019-03-12,170.42340087890625,172.28703995062727,169.72949754133722,170.5919191804617,12155300
2019-03-13,171.86077880859375,172.51503702270958,170.62166027850708,170.81993134408785,11973300
2019-03-14,168.68865966796875,169.6601244827875,166.6961622656857,168.2822251086199,18037400
2019-03-15,164.53514099121094,166.12121905245445,161.09534610758368,165.70487696471935,37135400
2019-03-18,159.07310485839844,162.4732393410278,157.89346142533574,162.14612531215909,37524200
2019-03-19,160.16351318359375,162.39392655443643,159.42004205997952,160.0742851530314,25611500
2019-03-20,163.9998321533203,164.6739054309311,159.8363965610117,160.0941277919876,20211500
2019-03-21,164.6342315673828,164.94153051538478,162.32451301742458,163.45458841140837,16223000
2019-03-22,162.90940856933594,165.96259883263585,162.66158483165862,164.20800253461144,16389200
2019-03-25,164.84242248535156,165.09024621068198,160.58977401410408,161.5810689154257,12631200
2019-03-26,166.22032165527344,167.97491786442606,164.9019127484539,165.89320764895325,15437900
2019-03-27,164.4260711669922,167.4693536028453,163.3554709188399,166.3888458515842,10620300
2019-03-28,164.10887145996094,165.26868466187196,161.90819560219353,163.13740670660943,10443000
2019-03-29,165.23895263671875,165.73460009672405,163.37531334679161,164.94156113552356,13455500
2019-04-01,167.23147583007812,167.42973181953326,165.8238386411955,166.36905395666895,10381500
2019-04-02,172.68357849121094,173.37748193594695,168.07406299135826,168.65892338578143,23946500
2019-04-03,172.02931213378906,176.41084894957973,171.4444517667529,172.98096190340783,27391100
2019-04-04,174.48773193359375,176.45049159357944,174.0019919889176,174.48773193359375,17847700
2019-04-05,174.1903533935547,175.45920974547903,173.57575535226783,175.3402591893489,9594100
2019-04-08,173.40721130371094,173.97225666273442,172.7133078920715,173.68478779432664,7297400
2019-04-09,176.03416442871094,177.63014995214047,174.02183682864253,174.0912196117685,19751000
2019-04-10,176.2720489501953,177.2335909922433,175.0031776877674,176.6289005579915,11701500
2019-04-11,175.96475219726562,176.8470040529445,175.45919724377316,176.68840836472478,8071000
2019-04-12,177.54092407226562,178.06630916342613,176.4009258524956,176.4504936230873,12329800
2019-04-15,178.0861053466797,178.92871197979335,175.33030700382656,176.94612237336904,10834800
2019-04-16,177.31292724609375,178.60161373811837,176.7478969761361,177.4418004330845,11215200
2019-04-17,177.22369384765625,179.166638428535,176.80735182160203,178.0365628932567,9973700
2019-04-18,176.72802734375,177.32281024589594,175.79620785583487,177.24350485054597,11655600
2019-04-22,179.8605194091797,180.0885129633047,176.69828677961848,176.69828677961848,13389900
2019-04-23,182.18019104003906,182.61636325336974,179.90020955051304,181.14925091158926,19954800
2019-04-24,180.99063110351562,183.52834371774856,180.0687189481805,182.88400806018296,37289900
2019-04-25,191.57763671875,196.7521970310547,190.44756119801445,195.26525476029954,54148800
2019-04-26,189.8230438232422,191.2207579743512,187.44392726368935,190.82424611073804,22075000
2019-04-29,193.0844268798828,193.70894753134465,188.9903739442293,189.2877654509235,19641300
2019-04-30,191.71644592285156,195.67171839701462,190.60620036910527,192.49957743919572,23494700
2019-05-01,191.3496551513672,194.4722280655926,191.32982501791042,193.08442124281683,15996600
2019-05-02,190.85397338867188,192.31117785361866,188.09817524600072,191.31988312241444,13209500
2019-05-03,193.7683868408203,194.45238264146778,192.0237135185275,192.68787918882006,14575400
2019-05-06,192.19227600097656,192.58878794349636,188.8912618949337,189.57525785284724,13994900
2019-05-07,188.11801147460938,191.22075379821743,186.21472734410835,190.86388707837614,16253000
2019-05-08,187.8900146484375,189.05975040851527,186.90864245139556,187.74132647493377,12505700
2019-05-09,187.0077667236328,188.1180272372568,184.63857264576686,185.57039222153955,12967000
2019-05-10,186.70046997070312,188.34602306561183,182.9831142523029,186.6112570636917,12578500
2019-05-13,179.9596710205078,183.81580760925243,179.26576760980052,181.9026156964481,16833300
2019-05-14,179.15672302246094,181.89270662678092,176.54962772139402,180.93114936380755,17628100
2019-05-15,184.64854431152344,185.64974692693275,178.45294987615227,178.84946186963083,16746900
2019-05-16,185.3622283935547,186.9383835658683,183.43911397532904,183.43911397532904,12953100
2019-05-17,183.68695068359375,185.94710187859604,182.67582563552642,183.2309483674975,10485400
2019-05-20,181.12939453125,182.62624429559708,179.7911404457111,180.29671049516125,10352000
2019-05-21,183.21115112304688,184.0834804467377,182.28923889767134,182.96332737039214,7502800
2019-05-22,183.70677185058594,185.11440874536711,182.0116509740916,183.12189638384365,9213800
2019-05-23,179.29551696777344,182.299139526583,178.10596602508983,180.83202720147187,12768800
2019-05-24,179.48385620117188,182.03149141179736,179.25586260432482,180.74280498768937,8807700
2019-05-28,182.70553588867188,183.10206287061908,179.87043225306962,179.9596451517736,14843300
2019-05-29,180.60403442382812,182.95339868088442,179.77135027271464,181.9026284245801,12797700
2019-05-30,181.4168701171875,181.88277991976952,179.31532981683242,181.48626801908497,8581500
2019-05-31,175.9250946044922,178.96836186561143,175.61779562749524,178.71063065528207,15226500
2019-06-03,162.72105407714844,173.52617771495474,159.60838865233333,173.47660994406445,56059600
2019-06-04,166.04188537597656,166.81509413959097,159.43985812423,162.28488459513008,46044300
2019-06-05,166.7060546875,167.25126988535305,163.1968775407025,166.02205881437155,19758300
2019-06-06,166.8646697998047,168.22273895188772,165.77423937596896,166.83493216333275,12446400
2019-06-07,171.84097290039062,172.35643534550604,167.37022332653441,168.68864732746155,16917300
2019-06-10,173.2981719970703,176.31170166929564,172.28704702028858,173.22877409748656,14767900
2019-06-11,176.5496063232422,178.4132302235143,175.25099745596955,176.92628805389447,15266600
2019-06-12,173.51626586914062,177.70945450651269,171.37508021762997,176.82720258328982,17699800
2019-06-13,175.9250946044922,176.4802172888684,173.08999078703468,174.00198021507543,12253600
2019-06-14,179.7515106201172,180.2570655866755,178.43308655435038,178.9386415209087,16773700
2019-06-17,187.36465454101562,187.8503945157161,182.80470681040578,183.3994747095493,29459900
2019-06-18,186.829345703125,192.83659020623713,185.64970238549856,192.3112051342461,37571400
2019-06-19,185.84796142578125,186.46257454218826,182.94347466348276,185.37214411465936,21417100
2019-06-20,187.88014221191406,189.49595792004132,186.00659524629057,189.2877793123225,14635700
2019-06-21,189.4761199951172,190.3286342745102,187.10692562142606,187.10692562142606,22751200
2019-06-24,190.9233856201172,192.2913621662736,189.9023531803661,190.7449446896004,15509000
2019-06-25,187.19610595703125,191.45867661209593,186.49229512123998,191.2009454100532,16750300
2019-06-26,186.02639770507812,189.09940270619464,185.6794384524873,187.89002176271006,12808600
2019-06-27,187.8503875732422,197.1487387746946,186.6310990553971,188.22708448361715,11159000
2019-06-28,191.31991577148438,191.5181717263665,188.28655579650456,188.8912462907689,16378900
2019-07-01,191.31991577148438,193.58006693425207,190.25922296762738,193.51068415672523,14181800
2019-07-02,193.302490234375,193.302490234375,191.03243174807002,191.3199005909455,9050000
2019-07-03,195.4833221435547,195.68157806883858,192.46979275174988,192.46979275174988,10246100
2019-07-05,194.69029235839844,195.35447318418,192.47970919320042,194.4722062926704,11164100
2019-07-08,194.05587768554688,194.96786714791654,191.9543374081715,193.49084747695187,9723900
2019-07-09,197.47584533691406,197.72366903888874,193.19344450633184,193.27274990607873,14698600
2019-07-10,200.96519470214844,201.19320340152802,197.93183497191214,198.25896407775548,20571700
2019-07-11,199.47828674316406,202.0259221297228,198.46717674334275,201.4906143642069,13678500
2019-07-12,203.0865936279297,203.5128583262566,197.42630787650432,197.9417703650457,15366300
2019-07-15,202.13494873046875,203.54258568756845,200.06314599877723,202.47198536964194,16030300
2019-07-16,202.06553649902344,203.6813519280797,201.33198799824166,202.11510426620137,12132700
2019-07-17,200.0432891845703,202.58100139557666,199.83511062581152,202.40256047007514,12083700
2019-07-18,199.03216552734375,200.70745613250668,197.6443588800858,198.40764497309866,11937900
2019-07-19,196.63327026367188,200.56871249282906,196.34580137865802,200.42000917219917,12098300
2019-07-22,200.55877685546875,200.8066005624614,197.07932232867844,198.16975268982955,13589000
2019-07-23,200.5984344482422,202.46207368084626,199.21062765329847,201.07425175994294,14583700
2019-07-24,202.87841796875,203.0271061534427,195.50318148879686,195.90961602823657,32532500
2019-07-25,198.96278381347656,206.84357436312692,196.53409947895375,204.9006299207003,39889900
2019-07-26,198.0111541748047,201.11391201920256,194.5416220616041,198.447326346332,24434000
2019-07-29,194.23434448242188,197.89222544809863,193.59991628823684,197.2677047585554,16530800
2019-07-30,195.32473754882812,196.9802133181637,191.8155603102032,193.68910703842727,11903600
2019-07-31,192.53919982910156,197.02976441427577,191.00268974372446,195.23552310608397,14593500
2019-08-01,191.05224609375,196.74228379607928,189.21835975548873,192.47971305224087,17777000
2019-08-02,187.37457275390625,190.94322544251955,186.43284559132607,189.4364680327754,15297000
2019-08-05,180.1480255126953,184.0537300029914,177.7788312071651,183.082265195433,23086700
2019-08-06,182.90379333496094,184.1726494358094,181.49615657076833,182.09093948564762,18035700
2019-08-07,183.5382537841797,184.74763483221585,179.6424718944931,182.0017587137703,15833200
2019-08-08,188.50462341308594,188.68304921720795,182.44781156029177,184.9954313391032,14828900
2019-08-09,186.21473693847656,189.31747942194767,185.4910808332626,188.3460147390881,11058800
2019-08-12,183.75631713867188,185.95699286346687,182.85425034233126,185.22344437250766,10930900
2019-08-13,186.80950927734375,189.7140110194485,183.7563193598577,183.90502266119785,13577000
2019-08-14,178.14559936523438,184.37092964599083,177.74907236030677,184.18258120939504,18903700
2019-08-15,181.00051879882812,181.60520924822666,178.4628064623224,179.37479588788173,12925900
2019-08-16,182.10086059570312,183.48868245880848,180.77252912929748,182.15042836330673,12654600
2019-08-19,184.5493621826172,185.86778616090027,183.24086083354322,184.39075137486302,9691200
2019-08-20,182.20989990234375,184.38083799567198,180.8022630617929,183.8356228151167,10083400
2019-08-21,181.9521484375,184.2816819482452,181.54571397306142,183.38952275280354,8398200
2019-08-22,180.45529174804688,182.50727916503908,178.34384419146897,181.83319086164633,10821400
2019-08-23,176.20265197753906,181.5358228805133,175.12214426793494,179.26574930151776,17323400
2019-08-26,178.7899627685547,178.92874346038303,176.68842225630812,177.8383129346168,8773600
2019-08-27,179.72178649902344,182.4379251180127,179.43430247852694,180.3462920632788,14399600
2019-08-28,180.177734375,180.36608280398838,177.36246082053702,178.9584460267569,9386100
2019-08-29,183.95460510253906,184.46016006512284,181.8728797253869,182.1702712258315,10128700
2019-08-30,184.0537109375,185.17387894584937,181.8629578139007,185.15404881380138,10774500
2019-09-03,180.80227661132812,184.05372268054123,180.5247152487826,182.39826200894478,9779400
2019-09-04,185.5109100341797,186.11560047297843,182.289201903489,183.04258051332087,11308000
2019-09-05,189.23817443847656,189.6941767095341,186.30395025187858,186.88881056344226,13876700
2019-09-06,185.8578643798828,188.55418740073307,184.72778893187632,188.55418740073307,15226800
2019-09-09,187.11683654785156,187.33492265535642,184.232179627603,186.09580391997025,14722400
2019-09-10,184.5493621826172,186.46256912699883,182.94346935049393,185.80831088948224,15455900
2019-09-11,186.8491973876953,187.79092459936038,184.4601728408056,184.8368697758561,11761700
2019-09-12,185.83804321289062,189.2679148582642,185.60012700806035,188.20723725439157,11419800
2019-09-13,185.56045532226562,186.3336639698933,184.91610469860487,185.69923597373838,11441100
2019-09-16,184.59893798828125,186.15526311999932,184.15285830726447,185.3027488986509,8444800
2019-09-17,186.44276428222656,186.68068052612696,183.9248665269878,185.03512720589518,9671100
2019-09-18,186.50222778320312,187.43404743884602,184.39076473907446,186.4526600114425,9681900
2019-09-19,188.48483276367188,189.43648262953965,186.51215024667468,187.01772038283877,10392700
2019-09-20,188.27662658691406,191.41904462211022,186.48238530010315,189.00028272958482,19934200
2019-09-23,185.1937255859375,188.4451717375327,183.59774014788326,187.6917779121405,13327600
2019-09-24,179.7019500732422,186.4030985923449,178.81969815929259,186.3436233145893,18546600
2019-09-25,181.20870971679688,181.8233077110018,176.321618022033,179.87045555900784,18068300
2019-09-26,178.54212951660156,179.8208933142129,176.12336747985688,179.7515105349739,16083300
2019-09-27,175.55833435058594,179.18646222006666,174.1308672621529,178.91882348545542,14656200
2019-09-30,176.52978515625,177.11464547576873,175.31049675051665,176.3216065865108,10740000
2019-10-01,174.27957153320312,178.27448917320316,173.3576744436468,177.59049320303617,17073000
2019-10-02,173.08009338378906,174.9932852559371,171.5832284232583,173.3179944761418,16151700
2019-10-03,177.8184814453125,178.27446862221802,172.11853585227658,174.04165035077614,16086300
2019-10-04,178.87916564941406,179.40455074799638,176.54963165829395,177.98700626999957,10430200
2019-10-07,178.1158905029297,179.6028331044718,176.53973497552602,178.43311218505394,9178300
2019-10-08,176.20265197753906,178.79983953206306,176.17291434340012,176.70820688385956,9466900
2019-10-09,178.28439331054688,179.14681503079768,176.3910164266779,177.60039741133014,7556900
2019-10-10,178.4628143310547,180.02906204160385,177.61030013736234,178.750298314045,8605000
2019-10-11,182.5865936279297,184.86657471804284,180.5544362405254,180.5643437432887,14930500
2019-10-14,181.68453979492188,183.01287141647379,180.98072884100796,182.59652934670203,7006000
2019-10-15,187.24566650390625,188.72270114080337,182.0611991473496,182.19997980863167,15039100
2019-10-16,187.8999481201172,188.048636302201,185.27300760428005,186.68065964915132,10516900
2019-10-17,188.73265075683594,189.1787304729266,187.12675772852518,188.64343783881,9603000
2019-10-18,184.23216247558594,189.82306508409687,182.31895546076947,188.5740238344982,16874200
2019-10-21,188.1081085205078,188.2568118261365,185.12431641612076,185.4117852721347,8122600
2019-10-22,180.75271606445312,188.99037461097063,179.92003194353995,188.3460389491603,19537600
2019-10-23,184.52952575683594,184.75753445744107,180.41565828049383,180.4255657834059,12300400
2019-10-24,184.75755310058594,185.10449724902045,181.20871545130507,183.01286435066095,11413500
2019-10-25,186.25439453125,187.35473245387462,183.47876584007477,184.21232949714437,8061200
2019-10-28,187.75123596191406,187.8801091309516,183.46885013420712,185.57039034704746,13657900
2019-10-29,187.6620330810547,190.85400383481056,186.82934900423825,190.02131975799415,13574900
2019-10-30,186.6112518310547,188.7920974328394,184.36100833067871,187.90984563878274,28734600
2019-10-31,189.98165893554688,196.3656004243641,186.61126237203993,194.987701137253,42286500
2019-11-01,191.93450927734375,192.42024921250243,188.25681375358042,191.17122311261366,21711800
2019-11-04,193.0249481201172,195.65187360892588,192.1228661122772,192.8564297987559,16371300
2019-11-05,192.62841796875,194.0459623103527,191.91468448350878,193.66926543593132,9942000
2019-11-06,189.88250732421875,192.6779505791766,189.68425140469702,192.34091400339395,10973000
2019-11-07,188.76235961914062,191.75607423951277,187.82063255630302,190.23939436044753,13473000
2019-11-08,189.1787109375,190.66565325489464,188.04863538131843,188.34602686998926,10760800
2019-11-11,187.95941162109375,188.4253213970559,186.8987189021284,188.27661809832583,8631200
2019-11-12,192.777099609375,193.36195990702896,188.08827947364168,188.3460106744829,17615500
2019-11-13,191.5082550048828,193.99639963970563,191.06217534637915,193.00510478704902,10860700
2019-11-14,191.46859741210938,192.3409417349273,189.78339916426867,191.25051133140488,9040500
2019-11-15,193.40167236328125,193.59992835019838,191.69664364906188,192.5689730166897,11524300
2019-11-18,195.68161010742188,196.9009137431693,191.36948630414045,192.86633617996145,16167200
2019-11-19,197.5848846435547,198.25895783974997,195.1462928067042,195.68158533744997,19056800
2019-11-20,195.7906494140625,197.85254461233583,193.72875421578917,196.8513422129747,12355400
2019-11-21,196.20703125,197.356937192524,195.14635336192012,195.70147619597645,12131000
2019-11-22,197.08924865722656,197.5650659483158,195.89968274056503,196.65307650457854,9959800
2019-11-25,198.05081176757812,199.22054767621862,197.51551914902097,197.78317302127982,15272300
2019-11-26,197.23794555664062,198.4076662668738,196.31603344305245,198.25897808369487,11735500
2019-11-27,200.24156188964844,201.3716374259675,197.68401933356654,198.1598366315011,12736600
2019-11-29,199.8846893310547,202.0258897985292,199.4584398137301,199.84504419319424,7985200
2019-12-02,197.9615936279297,200.420000808283,196.3259630509845,200.3704481627684,11503400
2019-12-03,197.08924865722656,197.1982765694296,193.3818004856772,195.8798677343239,11595300
2019-12-04,196.9801788330078,198.28867998705837,196.32592069300406,198.25894235578156,8456300
2019-12-05,197.6245574951172,199.53774944612223,196.48457437804745,198.12020495922752,9740400
2019-12-06,199.2998504638672,199.81532806729382,198.31846302914425,198.75463522235444,12270600
2019-12-09,199.58731079101562,201.3716446295494,198.46715784384807,198.90331489241436,11954800
2019-12-10,199.1214141845703,200.29115010527653,198.407680601825,199.90454567511955,9475700
2019-12-11,200.49929809570312,200.86608748899027,198.53653845768358,198.53653845768358,8036800
2019-12-12,195.03726196289062,201.88711301453668,192.41033665773847,200.58851917968943,23734800
2019-12-13,192.4202423095703,195.08682785364928,191.48842273830536,194.69030084143077,18798000
2019-12-16,196.1970672607422,197.38661800925215,193.11413979219375,193.57014206086777,14911500
2019-12-17,196.6629638671875,197.2676542667117,194.42264318869917,197.1090434772725,10175700
2019-12-18,200.7372283935547,202.52156233780065,198.3482039217021,198.3482039217021,23274400
2019-12-19,204.26622009277344,204.50413630878322,200.74712025150424,201.0147741037703,16514600
2019-12-20,204.50413513183594,205.90186453167533,201.6591085633621,205.67385582041007,27306900
2019-12-23,204.38516235351562,206.77418654233378,203.8895149347214,204.90063990433006,13348900
2019-12-24,203.3343963623047,204.98985695947684,203.21544581969275,204.50413215983875,6046300
2019-12-26,205.9811553955078,206.0109081576368,203.52274834107865,203.78049468916097,9350700
2019-12-27,206.28846740722656,207.11122883413438,204.79160248082297,206.85349761464175,10284200
2019-12-30,202.63058471679688,206.09019407630888,202.1250146606919,206.0505489375747,10524300
2019-12-31,203.46327209472656,203.77057108431418,201.8276416093914,202.22415350706075,8953500
2020-01-02,207.95382690429688,207.9637344071887,204.4743875184786,204.95020479858297,12077100
2020-01-03,206.85350036621094,208.56843626979165,205.1484719660643,205.40621831494474,11188400
2020-01-06,210.74929809570312,210.9277239141144,204.7222233942496,204.90064921266088,17058900
2020-01-07,211.20526123046875,212.71203351581175,209.90666750220223,210.96736016633307,14912400
2020-01-08,213.34649658203125,214.35762164844684,210.7592162031763,211.14582062181162,13475000
2020-01-09,216.39967346191406,216.4789788667449,214.39725358632398,215.6462796790009,12642800
2020-01-10,216.16177368164062,217.96593774529924,215.52734552071945,217.2918493159677,12119400
2020-01-13,219.97825622558594,220.0377314997937,217.30176300451834,217.68836741282854,14463400
2020-01-14,217.1530303955078,220.44413629993724,216.72678090388717,219.68083509001343,13288900
2020-01-15,219.224853515625,219.7502385844087,218.22365114653817,218.6895609435289,10036500
2020-01-16,219.83946228027344,220.69197645305633,218.47147055219048,220.6325011824369,10015300
2020-01-17,220.2062530517578,220.3549412394602,218.61026762459173,220.09721000545602,15905900
2020-01-21,219.51234436035156,220.4342413538847,217.21253293939026,220.22607789610095,14275800
2020-01-22,219.39341735839844,220.81096195244652,219.35375708773392,220.37478973090515,12212800
2020-01-23,217.84695434570312,219.5619053548799,217.36122954189034,218.82834170856364,11195000
2020-01-24,216.0428009033203,219.84936947725353,214.22872952215866,218.8779047645845,11905800
2020-01-27,212.99952697753906,214.17917031016634,210.6501629417429,211.24494592278575,13810700
2020-01-28,215.89410400390625,216.83584623519565,211.66128578161968,214.25847351180462,13413800
2020-01-29,221.2867431640625,222.24830037009562,216.54835503324057,219.5123320537504,33181300
2020-01-30,207.7060089111328,209.58946307756923,202.96762073363075,204.7321243582591,48775500
2020-01-31,200.15235900878906,206.8733372918856,199.30975228448216,206.61559093454187,31359900
2020-02-03,202.41250610351562,203.35423322426226,200.73721531848193,201.6690349356694,15495600
2020-02-04,208.00340270996094,208.7667039889746,203.4137026585634,204.8213395474977,19628900
2020-02-05,208.28097534179688,210.8781631806116,206.89316851020735,210.66007708908182,12538200
2020-02-06,209.01451110839844,209.35154770448926,207.517646305008,208.6378142504393,10567500
2020-02-07,210.48165893554688,210.9673989072856,208.10254197559698,208.46933139342443,12242500
2020-02-10,211.20526123046875,211.93882480545525,208.82615983336527,209.6786739404196,11856400
2020-02-11,205.38638305664062,209.0244333528046,204.71229469095942,208.36026761626928,25030800
2020-02-12,208.92527770996094,209.3812799539733,205.5945267186927,206.0406214604717,13813700
2020-02-13,211.28456115722656,212.4642043228855,207.3590273150803,207.69607902380957,15396600
2020-02-14,212.3155517578125,213.0590229935194,210.7988716470473,212.13712592170413,10741700
2020-02-18,215.90403747558594,216.08246330144772,211.54233073434534,211.69103404852362,15609200
2020-02-19,215.59671020507812,216.41948669926148,214.2287185489711,216.09235760210728,12135100
2020-02-20,212.71206665039062,216.86559480295082,211.09625108363406,214.63518122349623,13109200
2020-02-21,208.35037231445312,212.3750426521671,207.01213316267163,211.62164878429857,14092300
2020-02-24,198.9727020263672,201.87718865486534,196.4448971524232,200.04330227154202,23080100
2020-02-25,195.05709838867188,201.72850871686512,194.24422932404505,200.48939011295317,21433500
2020-02-26,195.4833221435547,199.4584237811993,193.7882165875262,195.47341464137563,16524500
2020-02-27,188.09820556640625,194.1748480885161,187.85038184365735,190.15019325122768,21682600
2020-02-28,190.79452514648438,191.06217899708437,180.2372408143527,181.1095700157063,32568900
2020-03-02,194.72996520996094,194.8588383823931,187.20604083380425,192.34094096110195,24949000
2020-03-03,184.2718048095703,195.5230077584199,182.36852045331503,194.51188274461072,27984100
2020-03-04,190.0906982421875,190.1600961433349,184.76744964693935,187.52324816700101,23062500
2020-03-05,183.5580596923828,187.34481315880845,182.28920353501553,185.15404495490924,19333400
2020-03-06,179.51358032226562,182.18016588247215,174.7256243932262,176.77761198822552,24559600
2020-03-09,168.02447509765625,173.47659670849464,163.75199676458902,168.12361063187322,29949000
2020-03-10,176.63885498046875,176.73797540293373,168.02449918050053,173.14949241413558,24517800
2020-03-11,168.758056640625,174.34895951738508,166.20051387107003,172.49522768723494,20373900
2020-03-12,153.12533569335938,165.1497485564688,152.99646250655854,158.1511933411001,43266300
2020-03-13,168.7976837158203,169.30323863758935,156.22807243704884,162.10644356283814,35028600
2020-03-16,144.7389678955078,157.7447677177131,141.8543111327493,150.99405163604348,39120400
2020-03-17,148.11929321289062,152.59995073103067,138.78129637211103,149.42780983914605,34255600
2020-03-18,145.6807098388672,146.8900757398305,135.90654120587038,138.53346672486657,37553100
2020-03-19,151.7969970703125,158.53779047574193,143.53950851010524,145.34365741244116,39862300
2020-03-20,148.42657470703125,157.88353611358346,146.71163883964718,154.66182782825337,32568400
2020-03-23,146.810791015625,150.98413436617852,141.0117093943652,148.35720874770473,29830800
2020-03-24,159.5786590576172,159.9057882108282,151.2418799067256,153.85889800645307,30440400
2020-03-25,154.85018920898438,161.5711676910729,151.72760107288883,157.53659002543301,35184300
2020-03-26,161.9180908203125,162.57234902589062,155.65311547944728,156.87240386187312,26556800
2020-03-27,155.42514038085938,158.69641698995204,153.40290518441685,156.8228699969385,24879900
2020-03-30,164.50537109375,165.29840996886728,156.6840556288971,157.79430097848623,22515200
2020-03-31,165.34799194335938,169.4420295847573,162.77061915923906,164.03947541807867,23676300
2020-04-01,158.21066284179688,162.72104227236392,156.66423018239112,160.21306753205042,19507600
2020-04-02,156.81292724609375,159.9454224525926,154.56268380888545,157.71500914670497,20886300
2020-04-03,152.8378143310547,156.53535456754975,149.5169860585192,155.78196089154505,25983300
2020-04-06,164.10887145996094,164.75320708570277,157.13014698953972,158.75586999811065,28453600
2020-04-07,167.3603057861328,171.88060773195613,164.56484714145031,170.29452997421248,31411900
2020-04-08,172.7628631591797,173.4765966526272,166.2798015739834,169.75924101007092,21664200
2020-04-09,173.66494750976562,175.53849417465915,170.07646498649927,174.36875838401778,23534300
2020-04-13,173.26844787597656,173.47662648317942,167.97493616094914,172.15820230679188,19355400
2020-04-14,176.6190185546875,179.65237866656275,175.08250836457879,177.4219650400709,21011800
2020-04-15,175.42945861816406,176.6388395990374,171.31559085805145,173.6649549167508,17423000
2020-04-16,174.71571350097656,176.5000472172421,171.00826539751142,176.4009116840212,23593200
